PhraseId,Sentiment
188475,2
188476,2
188477,2
188478,2
188479,1
188480,1
188481,1
188482,1
188483,1
188484,2
188485,1
188486,1
188487,2
188488,1
188489,1
188490,1
188491,0
188492,2
188493,2
188494,2
188495,2
188496,1
188497,1
188498,2
188499,1
188500,1
188501,3
188502,3
188503,3
188504,3
188505,2
188506,3
188507,3
188508,2
188509,2
188510,2
188511,2
188512,3
188513,3
188514,2
188515,0
188516,1
188517,1
188518,1
188519,0
188520,1
188521,0
188522,0
188523,0
188524,0
188525,1
188526,2
188527,0
188528,0
188529,1
188530,1
188531,1
188532,1
188533,1
188534,2
188535,0
188536,0
188537,0
188538,0
188539,0
188540,0
188541,3
188542,3
188543,0
188544,1
188545,2
188546,0
188547,0
188548,0
188549,1
188550,2
188551,0
188552,2
188553,0
188554,1
188555,0
188556,0
188557,1
188558,0
188559,2
188560,0
188561,2
188562,2
188563,2
188564,2
188565,2
188566,2
188567,2
188568,2
188569,2
188570,4
188571,3
188572,3
188573,4
188574,3
188575,4
188576,4
188577,2
188578,2
188579,2
188580,2
188581,2
188582,2
188583,2
188584,1
188585,2
188586,2
188587,2
188588,2
188589,2
188590,2
188591,1
188592,0
188593,1
188594,2
188595,1
188596,3
188597,1
188598,1
188599,3
188600,3
188601,3
188602,1
188603,1
188604,4
188605,1
188606,1
188607,4
188608,1
188609,0
188610,2
188611,2
188612,2
188613,0
188614,0
188615,2
188616,2
188617,2
188618,2
188619,2
188620,3
188621,2
188622,2
188623,2
188624,2
188625,2
188626,2
188627,2
188628,0
188629,0
188630,2
188631,3
188632,2
188633,2
188634,0
188635,1
188636,0
188637,2
188638,1
188639,0
188640,2
188641,2
188642,2
188643,2
188644,1
188645,1
188646,2
188647,2
188648,2
188649,1
188650,1
188651,1
188652,0
188653,3
188654,2
188655,2
188656,2
188657,1
188658,2
188659,3
188660,2
188661,3
188662,2
188663,2
188664,3
188665,3
188666,3
188667,2
188668,3
188669,3
188670,2
188671,2
188672,2
188673,1
188674,4
188675,2
188676,4
188677,4
188678,4
188679,2
188680,4
188681,4
188682,2
188683,4
188684,1
188685,1
188686,2
188687,1
188688,2
188689,2
188690,2
188691,2
188692,2
188693,2
188694,2
188695,2
188696,2
188697,1
188698,2
188699,1
188700,1
188701,1
188702,1
188703,1
188704,1
188705,0
188706,0
188707,0
188708,0
188709,0
188710,3
188711,3
188712,3
188713,2
188714,3
188715,1
188716,0
188717,1
188718,0
188719,0
188720,0
188721,1
188722,1
188723,1
188724,1
188725,1
188726,1
188727,1
188728,1
188729,2
188730,0
188731,3
188732,3
188733,3
188734,3
188735,4
188736,4
188737,3
188738,4
188739,4
188740,2
188741,2
188742,2
188743,2
188744,4
188745,2
188746,2
188747,2
188748,1
188749,1
188750,0
188751,1
188752,0
188753,1
188754,1
188755,0
188756,0
188757,3
188758,3
188759,3
188760,3
188761,3
188762,3
188763,3
188764,3
188765,3
188766,3
188767,2
188768,2
188769,1
188770,1
188771,1
188772,1
188773,0
188774,1
188775,1
188776,1
188777,1
188778,1
188779,1
188780,3
188781,3
188782,4
188783,2
188784,2
188785,3
188786,4
188787,3
188788,3
188789,3
188790,2
188791,1
188792,3
188793,3
188794,4
188795,4
188796,4
188797,3
188798,2
188799,2
188800,2
188801,2
188802,2
188803,2
188804,2
188805,3
188806,4
188807,4
188808,3
188809,2
188810,4
188811,4
188812,3
188813,3
188814,2
188815,2
188816,1
188817,2
188818,0
188819,2
188820,1
188821,0
188822,0
188823,1
188824,0
188825,0
188826,2
188827,0
188828,0
188829,1
188830,2
188831,1
188832,0
188833,1
188834,1
188835,1
188836,0
188837,1
188838,0
188839,1
188840,1
188841,1
188842,1
188843,1
188844,1
188845,2
188846,1
188847,2
188848,1
188849,2
188850,1
188851,1
188852,1
188853,2
188854,1
188855,1
188856,1
188857,1
188858,2
188859,1
188860,0
188861,1
188862,0
188863,1
188864,1
188865,2
188866,0
188867,1
188868,1
188869,1
188870,2
188871,2
188872,1
188873,2
188874,2
188875,2
188876,2
188877,1
188878,1
188879,2
188880,2
188881,2
188882,3
188883,0
188884,0
188885,0
188886,0
188887,0
188888,2
188889,0
188890,0
188891,1
188892,0
188893,1
188894,2
188895,1
188896,1
188897,1
188898,1
188899,1
188900,1
188901,1
188902,1
188903,1
188904,1
188905,1
188906,1
188907,1
188908,1
188909,2
188910,2
188911,2
188912,2
188913,2
188914,2
188915,2
188916,2
188917,2
188918,2
188919,2
188920,2
188921,3
188922,3
188923,0
188924,0
188925,4
188926,2
188927,4
188928,3
188929,3
188930,0
188931,0
188932,0
188933,0
188934,0
188935,0
188936,1
188937,1
188938,0
188939,1
188940,0
188941,2
188942,0
188943,0
188944,2
188945,2
188946,0
188947,0
188948,0
188949,0
188950,2
188951,2
188952,2
188953,2
188954,2
188955,1
188956,1
188957,1
188958,1
188959,1
188960,1
188961,1
188962,1
188963,3
188964,2
188965,3
188966,3
188967,1
188968,1
188969,1
188970,2
188971,1
188972,2
188973,0
188974,1
188975,2
188976,1
188977,1
188978,2
188979,0
188980,0
188981,0
188982,0
188983,0
188984,0
188985,0
188986,0
188987,0
188988,0
188989,0
188990,0
188991,2
188992,2
188993,2
188994,1
188995,1
188996,1
188997,2
188998,1
188999,1
189000,2
189001,2
189002,2
189003,2
189004,2
189005,2
189006,1
189007,2
189008,3
189009,1
189010,1
189011,2
189012,2
189013,2
189014,2
189015,2
189016,1
189017,2
189018,2
189019,2
189020,2
189021,2
189022,2
189023,2
189024,3
189025,3
189026,2
189027,4
189028,2
189029,2
189030,2
189031,2
189032,3
189033,2
189034,2
189035,2
189036,3
189037,3
189038,2
189039,2
189040,3
189041,2
189042,1
189043,1
189044,1
189045,1
189046,1
189047,1
189048,2
189049,0
189050,2
189051,0
189052,0
189053,1
189054,2
189055,2
189056,2
189057,4
189058,2
189059,0
189060,0
189061,0
189062,0
189063,0
189064,0
189065,0
189066,0
189067,0
189068,0
189069,0
189070,2
189071,0
189072,2
189073,2
189074,0
189075,1
189076,0
189077,1
189078,1
189079,0
189080,1
189081,1
189082,0
189083,1
189084,1
189085,1
189086,1
189087,1
189088,0
189089,0
189090,0
189091,2
189092,0
189093,0
189094,0
189095,0
189096,1
189097,2
189098,2
189099,2
189100,2
189101,2
189102,2
189103,2
189104,2
189105,2
189106,2
189107,2
189108,2
189109,2
189110,2
189111,4
189112,4
189113,2
189114,2
189115,2
189116,3
189117,2
189118,2
189119,2
189120,4
189121,3
189122,2
189123,2
189124,2
189125,2
189126,2
189127,3
189128,2
189129,2
189130,3
189131,2
189132,2
189133,2
189134,3
189135,2
189136,2
189137,3
189138,3
189139,4
189140,4
189141,4
189142,4
189143,4
189144,3
189145,4
189146,2
189147,2
189148,4
189149,4
189150,0
189151,4
189152,4
189153,4
189154,4
189155,4
189156,2
189157,2
189158,3
189159,2
189160,2
189161,2
189162,4
189163,3
189164,2
189165,2
189166,2
189167,1
189168,1
189169,1
189170,2
189171,0
189172,1
189173,2
189174,2
189175,2
189176,2
189177,2
189178,1
189179,2
189180,2
189181,2
189182,2
189183,2
189184,2
189185,2
189186,1
189187,2
189188,2
189189,2
189190,1
189191,1
189192,1
189193,2
189194,0
189195,2
189196,2
189197,2
189198,2
189199,2
189200,4
189201,2
189202,2
189203,2
189204,2
189205,1
189206,2
189207,2
189208,2
189209,2
189210,2
189211,2
189212,2
189213,2
189214,4
189215,4
189216,3
189217,4
189218,3
189219,1
189220,1
189221,2
189222,2
189223,2
189224,1
189225,1
189226,1
189227,2
189228,2
189229,2
189230,2
189231,1
189232,0
189233,1
189234,1
189235,1
189236,2
189237,2
189238,2
189239,2
189240,2
189241,1
189242,0
189243,1
189244,1
189245,1
189246,3
189247,3
189248,3
189249,2
189250,2
189251,2
189252,2
189253,3
189254,2
189255,4
189256,3
189257,4
189258,4
189259,2
189260,2
189261,2
189262,2
189263,1
189264,1
189265,1
189266,0
189267,0
189268,0
189269,0
189270,0
189271,0
189272,0
189273,1
189274,1
189275,1
189276,1
189277,1
189278,1
189279,1
189280,1
189281,2
189282,2
189283,0
189284,4
189285,2
189286,2
189287,2
189288,2
189289,4
189290,4
189291,3
189292,4
189293,3
189294,4
189295,4
189296,2
189297,2
189298,4
189299,2
189300,4
189301,3
189302,3
189303,2
189304,3
189305,2
189306,2
189307,4
189308,4
189309,3
189310,2
189311,3
189312,3
189313,4
189314,1
189315,1
189316,1
189317,1
189318,1
189319,1
189320,2
189321,2
189322,2
189323,2
189324,2
189325,3
189326,3
189327,2
189328,2
189329,2
189330,2
189331,0
189332,2
189333,0
189334,2
189335,4
189336,2
189337,2
189338,2
189339,2
189340,1
189341,1
189342,2
189343,1
189344,3
189345,1
189346,1
189347,3
189348,3
189349,3
189350,3
189351,3
189352,3
189353,3
189354,2
189355,3
189356,1
189357,1
189358,0
189359,2
189360,2
189361,2
189362,2
189363,2
189364,3
189365,3
189366,2
189367,1
189368,1
189369,4
189370,4
189371,4
189372,4
189373,4
189374,1
189375,2
189376,1
189377,0
189378,3
189379,3
189380,3
189381,3
189382,3
189383,3
189384,2
189385,2
189386,3
189387,3
189388,3
189389,3
189390,3
189391,3
189392,3
189393,2
189394,2
189395,3
189396,3
189397,3
189398,1
189399,3
189400,3
189401,3
189402,3
189403,3
189404,2
189405,2
189406,2
189407,2
189408,3
189409,3
189410,3
189411,3
189412,2
189413,3
189414,3
189415,3
189416,3
189417,3
189418,3
189419,3
189420,3
189421,3
189422,1
189423,1
189424,1
189425,1
189426,1
189427,2
189428,2
189429,2
189430,2
189431,2
189432,2
189433,2
189434,2
189435,2
189436,1
189437,2
189438,2
189439,2
189440,3
189441,2
189442,2
189443,4
189444,4
189445,3
189446,4
189447,4
189448,3
189449,2
189450,2
189451,2
189452,2
189453,2
189454,0
189455,1
189456,1
189457,2
189458,2
189459,2
189460,2
189461,2
189462,2
189463,2
189464,2
189465,2
189466,0
189467,2
189468,0
189469,2
189470,2
189471,2
189472,2
189473,2
189474,2
189475,2
189476,2
189477,2
189478,2
189479,4
189480,4
189481,4
189482,2
189483,2
189484,2
189485,2
189486,2
189487,2
189488,2
189489,4
189490,4
189491,2
189492,2
189493,1
189494,1
189495,2
189496,1
189497,1
189498,2
189499,4
189500,0
189501,0
189502,0
189503,0
189504,1
189505,1
189506,1
189507,0
189508,4
189509,4
189510,4
189511,2
189512,2
189513,2
189514,2
189515,4
189516,4
189517,4
189518,4
189519,4
189520,4
189521,4
189522,2
189523,4
189524,3
189525,4
189526,4
189527,4
189528,0
189529,0
189530,0
189531,0
189532,0
189533,0
189534,0
189535,0
189536,4
189537,4
189538,2
189539,2
189540,2
189541,2
189542,4
189543,4
189544,4
189545,4
189546,4
189547,3
189548,4
189549,4
189550,4
189551,4
189552,4
189553,4
189554,2
189555,2
189556,4
189557,3
189558,3
189559,2
189560,3
189561,3
189562,4
189563,2
189564,2
189565,2
189566,4
189567,3
189568,2
189569,3
189570,3
189571,4
189572,3
189573,3
189574,4
189575,4
189576,2
189577,2
189578,2
189579,2
189580,4
189581,4
189582,2
189583,2
189584,2
189585,2
189586,2
189587,2
189588,2
189589,4
189590,4
189591,4
189592,4
189593,4
189594,2
189595,2
189596,1
189597,1
189598,4
189599,4
189600,4
189601,4
189602,4
189603,4
189604,3
189605,4
189606,4
189607,4
189608,4
189609,4
189610,3
189611,2
189612,2
189613,2
189614,2
189615,2
189616,2
189617,2
189618,2
189619,2
189620,2
189621,2
189622,2
189623,2
189624,2
189625,2
189626,2
189627,2
189628,2
189629,2
189630,2
189631,2
189632,2
189633,1
189634,2
189635,2
189636,2
189637,2
189638,1
189639,1
189640,2
189641,1
189642,2
189643,2
189644,2
189645,2
189646,2
189647,1
189648,0
189649,1
189650,0
189651,0
189652,0
189653,2
189654,2
189655,2
189656,2
189657,2
189658,2
189659,2
189660,2
189661,2
189662,2
189663,2
189664,2
189665,1
189666,2
189667,2
189668,2
189669,2
189670,2
189671,2
189672,0
189673,0
189674,0
189675,1
189676,1
189677,1
189678,1
189679,0
189680,0
189681,1
189682,1
189683,0
189684,2
189685,1
189686,3
189687,3
189688,2
189689,2
189690,4
189691,2
189692,2
189693,3
189694,3
189695,2
189696,2
189697,2
189698,2
189699,4
189700,3
189701,2
189702,4
189703,4
189704,2
189705,2
189706,1
189707,1
189708,1
189709,2
189710,2
189711,0
189712,1
189713,2
189714,1
189715,1
189716,1
189717,1
189718,3
189719,2
189720,1
189721,1
189722,1
189723,1
189724,2
189725,1
189726,1
189727,2
189728,2
189729,2
189730,2
189731,3
189732,3
189733,3
189734,3
189735,3
189736,3
189737,3
189738,3
189739,3
189740,3
189741,3
189742,2
189743,2
189744,3
189745,4
189746,3
189747,2
189748,2
189749,2
189750,1
189751,2
189752,2
189753,2
189754,2
189755,2
189756,2
189757,2
189758,2
189759,2
189760,2
189761,2
189762,2
189763,1
189764,2
189765,2
189766,2
189767,0
189768,1
189769,0
189770,1
189771,1
189772,1
189773,1
189774,0
189775,0
189776,0
189777,0
189778,1
189779,1
189780,2
189781,2
189782,2
189783,2
189784,2
189785,2
189786,2
189787,2
189788,2
189789,2
189790,2
189791,2
189792,2
189793,2
189794,2
189795,1
189796,1
189797,0
189798,0
189799,0
189800,0
189801,0
189802,2
189803,3
189804,2
189805,2
189806,2
189807,2
189808,1
189809,1
189810,2
189811,2
189812,1
189813,0
189814,1
189815,0
189816,1
189817,1
189818,1
189819,4
189820,2
189821,2
189822,2
189823,2
189824,1
189825,2
189826,2
189827,2
189828,3
189829,4
189830,4
189831,4
189832,3
189833,4
189834,3
189835,2
189836,1
189837,2
189838,2
189839,2
189840,2
189841,2
189842,2
189843,2
189844,2
189845,2
189846,2
189847,2
189848,3
189849,2
189850,2
189851,0
189852,0
189853,0
189854,1
189855,1
189856,1
189857,2
189858,2
189859,0
189860,0
189861,1
189862,0
189863,0
189864,1
189865,0
189866,0
189867,1
189868,1
189869,2
189870,2
189871,2
189872,2
189873,2
189874,0
189875,0
189876,2
189877,2
189878,2
189879,2
189880,2
189881,3
189882,2
189883,2
189884,0
189885,3
189886,2
189887,2
189888,1
189889,1
189890,0
189891,0
189892,1
189893,1
189894,1
189895,2
189896,2
189897,2
189898,2
189899,2
189900,2
189901,2
189902,2
189903,2
189904,2
189905,2
189906,2
189907,2
189908,2
189909,2
189910,2
189911,2
189912,1
189913,1
189914,1
189915,2
189916,2
189917,2
189918,2
189919,3
189920,3
189921,2
189922,0
189923,2
189924,2
189925,2
189926,1
189927,2
189928,2
189929,2
189930,1
189931,1
189932,2
189933,2
189934,2
189935,2
189936,2
189937,0
189938,0
189939,1
189940,1
189941,1
189942,2
189943,2
189944,2
189945,2
189946,2
189947,0
189948,0
189949,0
189950,1
189951,0
189952,1
189953,0
189954,0
189955,2
189956,2
189957,2
189958,3
189959,1
189960,0
189961,2
189962,2
189963,2
189964,2
189965,2
189966,2
189967,2
189968,0
189969,0
189970,0
189971,1
189972,1
189973,0
189974,3
189975,4
189976,3
189977,3
189978,3
189979,2
189980,3
189981,3
189982,3
189983,4
189984,4
189985,4
189986,3
189987,4
189988,3
189989,4
189990,4
189991,4
189992,3
189993,2
189994,4
189995,4
189996,4
189997,4
189998,3
189999,4
190000,2
190001,2
190002,2
190003,2
190004,2
190005,2
190006,2
190007,2
190008,2
190009,2
190010,1
190011,3
190012,3
190013,1
190014,1
190015,1
190016,1
190017,4
190018,4
190019,4
190020,4
190021,3
190022,3
190023,3
190024,3
190025,3
190026,3
190027,3
190028,4
190029,4
190030,4
190031,3
190032,1
190033,1
190034,1
190035,1
190036,1
190037,1
190038,2
190039,2
190040,2
190041,2
190042,2
190043,3
190044,3
190045,4
190046,3
190047,3
190048,3
190049,2
190050,3
190051,3
190052,2
190053,2
190054,2
190055,1
190056,1
190057,2
190058,1
190059,1
190060,1
190061,1
190062,1
190063,1
190064,1
190065,1
190066,1
190067,1
190068,1
190069,2
190070,2
190071,1
190072,2
190073,0
190074,0
190075,0
190076,2
190077,0
190078,0
190079,1
190080,0
190081,0
190082,0
190083,2
190084,2
190085,0
190086,2
190087,2
190088,0
190089,2
190090,2
190091,2
190092,1
190093,1
190094,1
190095,4
190096,4
190097,4
190098,2
190099,2
190100,3
190101,2
190102,2
190103,2
190104,1
190105,1
190106,2
190107,3
190108,0
190109,0
190110,0
190111,0
190112,0
190113,0
190114,1
190115,1
190116,1
190117,1
190118,0
190119,1
190120,1
190121,0
190122,0
190123,3
190124,2
190125,2
190126,2
190127,3
190128,3
190129,3
190130,3
190131,1
190132,1
190133,3
190134,2
190135,2
190136,2
190137,3
190138,2
190139,2
190140,2
190141,2
190142,3
190143,3
190144,4
190145,4
190146,0
190147,0
190148,0
190149,1
190150,1
190151,2
190152,0
190153,0
190154,0
190155,4
190156,4
190157,4
190158,4
190159,4
190160,3
190161,4
190162,3
190163,2
190164,3
190165,3
190166,2
190167,2
190168,4
190169,2
190170,3
190171,0
190172,0
190173,2
190174,3
190175,2
190176,3
190177,2
190178,2
190179,2
190180,2
190181,2
190182,2
190183,2
190184,2
190185,2
190186,2
190187,2
190188,4
190189,2
190190,1
190191,1
190192,2
190193,2
190194,2
190195,2
190196,2
190197,1
190198,1
190199,1
190200,1
190201,3
190202,2
190203,2
190204,0
190205,2
190206,2
190207,2
190208,2
190209,2
190210,1
190211,1
190212,2
190213,1
190214,1
190215,1
190216,1
190217,0
190218,4
190219,3
190220,2
190221,3
190222,3
190223,0
190224,0
190225,0
190226,0
190227,0
190228,0
190229,0
190230,1
190231,1
190232,1
190233,1
190234,1
190235,1
190236,1
190237,1
190238,0
190239,0
190240,2
190241,2
190242,2
190243,2
190244,2
190245,2
190246,1
190247,0
190248,1
190249,0
190250,1
190251,1
190252,1
190253,1
190254,1
190255,1
190256,1
190257,2
190258,1
190259,2
190260,1
190261,1
190262,2
190263,2
190264,2
190265,0
190266,1
190267,1
190268,0
190269,0
190270,0
190271,0
190272,0
190273,1
190274,0
190275,2
190276,2
190277,3
190278,3
190279,3
190280,3
190281,3
190282,0
190283,0
190284,0
190285,0
190286,0
190287,0
190288,0
190289,2
190290,2
190291,2
190292,2
190293,1
190294,1
190295,1
190296,1
190297,1
190298,1
190299,1
190300,1
190301,1
190302,1
190303,1
190304,1
190305,1
190306,2
190307,2
190308,1
190309,1
190310,1
190311,1
190312,1
190313,2
190314,2
190315,3
190316,3
190317,2
190318,2
190319,2
190320,2
190321,2
190322,2
190323,2
190324,2
190325,3
190326,3
190327,3
190328,2
190329,2
190330,2
190331,2
190332,3
190333,2
190334,3
190335,2
190336,1
190337,2
190338,2
190339,2
190340,2
190341,2
190342,1
190343,1
190344,1
190345,2
190346,3
190347,3
190348,2
190349,2
190350,2
190351,2
190352,3
190353,3
190354,3
190355,0
190356,2
190357,1
190358,0
190359,0
190360,1
190361,0
190362,0
190363,0
190364,0
190365,2
190366,1
190367,1
190368,2
190369,2
190370,2
190371,1
190372,1
190373,2
190374,1
190375,1
190376,1
190377,0
190378,1
190379,1
190380,2
190381,3
190382,3
190383,3
190384,3
190385,3
190386,3
190387,3
190388,3
190389,1
190390,0
190391,1
190392,1
190393,1
190394,1
190395,1
190396,1
190397,0
190398,1
190399,0
190400,1
190401,1
190402,1
190403,2
190404,2
190405,1
190406,1
190407,0
190408,0
190409,0
190410,1
190411,0
190412,2
190413,0
190414,0
190415,0
190416,2
190417,2
190418,0
190419,0
190420,1
190421,0
190422,1
190423,0
190424,1
190425,2
190426,1
190427,1
190428,2
190429,0
190430,0
190431,1
190432,0
190433,2
190434,2
190435,2
190436,2
190437,2
190438,1
190439,1
190440,1
190441,1
190442,1
190443,1
190444,2
190445,1
190446,2
190447,1
190448,1
190449,2
190450,0
190451,0
190452,3
190453,4
190454,2
190455,2
190456,4
190457,4
190458,2
190459,2
190460,3
190461,3
190462,3
190463,0
190464,0
190465,0
190466,3
190467,3
190468,3
190469,3
190470,2
190471,3
190472,3
190473,3
190474,3
190475,4
190476,3
190477,3
190478,2
190479,2
190480,2
190481,2
190482,1
190483,2
190484,2
190485,4
190486,4
190487,2
190488,4
190489,4
190490,2
190491,2
190492,4
190493,1
190494,0
190495,1
190496,0
190497,0
190498,0
190499,2
190500,3
190501,3
190502,3
190503,3
190504,0
190505,2
190506,0
190507,0
190508,1
190509,2
190510,2
190511,2
190512,2
190513,2
190514,4
190515,3
190516,2
190517,2
190518,3
190519,3
190520,0
190521,1
190522,1
190523,4
190524,0
190525,1
190526,0
190527,2
190528,2
190529,2
190530,2
190531,2
190532,3
190533,4
190534,3
190535,3
190536,1
190537,1
190538,1
190539,2
190540,1
190541,1
190542,1
190543,4
190544,4
190545,2
190546,4
190547,2
190548,3
190549,3
190550,2
190551,2
190552,3
190553,2
190554,2
190555,2
190556,2
190557,2
190558,2
190559,2
190560,2
190561,2
190562,2
190563,2
190564,2
190565,2
190566,2
190567,2
190568,2
190569,2
190570,1
190571,4
190572,2
190573,4
190574,3
190575,3
190576,4
190577,3
190578,2
190579,0
190580,0
190581,1
190582,1
190583,2
190584,3
190585,1
190586,1
190587,1
190588,2
190589,2
190590,1
190591,1
190592,0
190593,1
190594,1
190595,1
190596,2
190597,2
190598,2
190599,2
190600,0
190601,0
190602,0
190603,0
190604,0
190605,0
190606,0
190607,1
190608,0
190609,2
190610,1
190611,2
190612,2
190613,2
190614,2
190615,3
190616,2
190617,3
190618,2
190619,2
190620,2
190621,2
190622,3
190623,3
190624,3
190625,2
190626,2
190627,2
190628,2
190629,4
190630,2
190631,2
190632,3
190633,3
190634,3
190635,3
190636,3
190637,3
190638,2
190639,2
190640,2
190641,2
190642,2
190643,1
190644,2
190645,2
190646,2
190647,1
190648,1
190649,1
190650,2
190651,4
190652,1
190653,0
190654,0
190655,1
190656,0
190657,2
190658,2
190659,2
190660,3
190661,2
190662,1
190663,2
190664,2
190665,3
190666,3
190667,1
190668,0
190669,1
190670,3
190671,2
190672,3
190673,3
190674,3
190675,1
190676,3
190677,2
190678,3
190679,3
190680,2
190681,2
190682,2
190683,0
190684,1
190685,2
190686,1
190687,1
190688,1
190689,1
190690,1
190691,0
190692,0
190693,1
190694,1
190695,0
190696,1
190697,1
190698,0
190699,1
190700,1
190701,1
190702,3
190703,2
190704,1
190705,2
190706,2
190707,3
190708,1
190709,2
190710,3
190711,3
190712,3
190713,3
190714,3
190715,3
190716,3
190717,3
190718,2
190719,4
190720,4
190721,4
190722,3
190723,4
190724,3
190725,3
190726,3
190727,1
190728,1
190729,1
190730,1
190731,3
190732,3
190733,4
190734,2
190735,1
190736,2
190737,1
190738,4
190739,2
190740,2
190741,2
190742,0
190743,4
190744,2
190745,4
190746,4
190747,4
190748,4
190749,3
190750,3
190751,2
190752,2
190753,4
190754,4
190755,4
190756,4
190757,4
190758,4
190759,4
190760,4
190761,2
190762,3
190763,2
190764,2
190765,4
190766,4
190767,4
190768,4
190769,4
190770,4
190771,4
190772,4
190773,3
190774,3
190775,2
190776,2
190777,2
190778,2
190779,4
190780,3
190781,3
190782,2
190783,2
190784,2
190785,2
190786,3
190787,3
190788,3
190789,2
190790,2
190791,0
190792,0
190793,1
190794,1
190795,1
190796,2
190797,2
190798,1
190799,3
190800,2
190801,2
190802,1
190803,0
190804,0
190805,0
190806,1
190807,0
190808,1
190809,1
190810,2
190811,2
190812,2
190813,2
190814,2
190815,1
190816,2
190817,1
190818,1
190819,4
190820,4
190821,4
190822,2
190823,2
190824,4
190825,2
190826,2
190827,4
190828,4
190829,4
190830,4
190831,3
190832,3
190833,2
190834,2
190835,2
190836,4
190837,2
190838,3
190839,4
190840,4
190841,3
190842,3
190843,1
190844,2
190845,2
190846,2
190847,0
190848,0
190849,0
190850,0
190851,0
190852,0
190853,1
190854,4
190855,4
190856,4
190857,4
190858,4
190859,4
190860,4
190861,2
190862,2
190863,2
190864,2
190865,2
190866,2
190867,4
190868,4
190869,2
190870,1
190871,3
190872,2
190873,2
190874,2
190875,2
190876,2
190877,2
190878,2
190879,2
190880,2
190881,3
190882,3
190883,3
190884,3
190885,3
190886,3
190887,3
190888,3
190889,2
190890,2
190891,2
190892,2
190893,2
190894,2
190895,4
190896,4
190897,4
190898,4
190899,4
190900,2
190901,2
190902,4
190903,4
190904,4
190905,4
190906,0
190907,1
190908,0
190909,2
190910,2
190911,2
190912,2
190913,2
190914,4
190915,4
190916,2
190917,2
190918,2
190919,2
190920,2
190921,2
190922,3
190923,2
190924,2
190925,2
190926,2
190927,2
190928,2
190929,2
190930,2
190931,3
190932,2
190933,2
190934,2
190935,3
190936,2
190937,3
190938,3
190939,3
190940,2
190941,3
190942,4
190943,3
190944,1
190945,2
190946,2
190947,2
190948,2
190949,2
190950,2
190951,3
190952,3
190953,3
190954,2
190955,2
190956,1
190957,1
190958,2
190959,1
190960,1
190961,2
190962,2
190963,2
190964,2
190965,1
190966,0
190967,2
190968,2
190969,2
190970,2
190971,2
190972,0
190973,0
190974,0
190975,0
190976,0
190977,1
190978,0
190979,0
190980,0
190981,0
190982,0
190983,0
190984,0
190985,2
190986,2
190987,2
190988,2
190989,2
190990,2
190991,2
190992,2
190993,2
190994,0
190995,0
190996,0
190997,0
190998,0
190999,1
191000,1
191001,1
191002,2
191003,1
191004,0
191005,0
191006,0
191007,0
191008,2
191009,2
191010,2
191011,2
191012,3
191013,2
191014,2
191015,2
191016,1
191017,0
191018,0
191019,0
191020,0
191021,0
191022,0
191023,1
191024,0
191025,0
191026,0
191027,0
191028,0
191029,0
191030,0
191031,1
191032,1
191033,1
191034,2
191035,2
191036,2
191037,2
191038,3
191039,3
191040,2
191041,1
191042,3
191043,0
191044,0
191045,0
191046,0
191047,2
191048,0
191049,0
191050,2
191051,0
191052,0
191053,2
191054,2
191055,4
191056,3
191057,3
191058,2
191059,2
191060,2
191061,2
191062,2
191063,2
191064,4
191065,3
191066,3
191067,2
191068,2
191069,2
191070,2
191071,2
191072,3
191073,4
191074,4
191075,2
191076,2
191077,2
191078,0
191079,2
191080,4
191081,4
191082,3
191083,2
191084,4
191085,2
191086,2
191087,2
191088,2
191089,0
191090,0
191091,0
191092,0
191093,0
191094,0
191095,0
191096,1
191097,0
191098,0
191099,0
191100,0
191101,0
191102,1
191103,1
191104,1
191105,1
191106,3
191107,2
191108,2
191109,2
191110,2
191111,2
191112,2
191113,2
191114,2
191115,4
191116,3
191117,2
191118,4
191119,2
191120,1
191121,3
191122,2
191123,2
191124,4
191125,3
191126,4
191127,4
191128,3
191129,2
191130,2
191131,2
191132,2
191133,2
191134,2
191135,2
191136,2
191137,4
191138,4
191139,4
191140,4
191141,4
191142,4
191143,2
191144,2
191145,2
191146,2
191147,2
191148,4
191149,3
191150,2
191151,4
191152,4
191153,4
191154,4
191155,4
191156,4
191157,4
191158,4
191159,4
191160,2
191161,3
191162,2
191163,3
191164,3
191165,3
191166,3
191167,3
191168,0
191169,0
191170,2
191171,2
191172,1
191173,1
191174,1
191175,1
191176,2
191177,0
191178,2
191179,2
191180,1
191181,2
191182,4
191183,4
191184,2
191185,2
191186,2
191187,2
191188,2
191189,2
191190,2
191191,2
191192,2
191193,4
191194,4
191195,3
191196,3
191197,3
191198,2
191199,2
191200,2
191201,4
191202,4
191203,4
191204,4
191205,4
191206,4
191207,1
191208,0
191209,1
191210,1
191211,1
191212,1
191213,3
191214,2
191215,2
191216,3
191217,3
191218,3
191219,3
191220,3
191221,3
191222,1
191223,1
191224,2
191225,3
191226,1
191227,0
191228,1
191229,2
191230,1
191231,1
191232,1
191233,1
191234,2
191235,2
191236,0
191237,1
191238,2
191239,2
191240,1
191241,1
191242,1
191243,1
191244,2
191245,2
191246,2
191247,2
191248,2
191249,0
191250,0
191251,3
191252,0
191253,0
191254,0
191255,4
191256,3
191257,4
191258,3
191259,3
191260,3
191261,3
191262,2
191263,1
191264,1
191265,1
191266,1
191267,1
191268,1
191269,3
191270,3
191271,3
