PhraseId,Label4,Label5,Label3,Sentiment
187568,-1,3,4,3.5
187569,-1,3,4,3.5
187570,-1,3,3,3.0
187571,-1,3,3,3.0
187572,-1,3,4,3.5
187573,-1,3,4,3.5
187574,-1,2,2,2.0
187575,-1,2,4,3.0
187576,-1,1,2,1.5
187577,-1,2,3,2.5
187578,-1,4,4,4.0
187579,-1,3,3,3.0
187580,-1,3,3,3.0
187581,-1,3,3,3.0
187582,-1,1,1,1.0
187583,-1,0,1,0.5
187584,-1,0,1,0.5
187585,-1,0,1,0.5
187586,-1,0,1,0.5
187587,-1,2,2,2.0
187588,-1,1,1,1.0
187589,-1,1,2,1.5
187590,-1,1,1,1.0
187591,-1,2,2,2.0
187592,-1,2,2,2.0
187593,-1,2,2,2.0
187594,-1,1,1,1.0
187595,-1,1,2,1.5
187596,-1,1,2,1.5
187597,-1,2,2,2.0
187598,-1,1,0,0.5
187599,-1,1,1,1.0
187600,-1,0,0,0.0
187601,-1,0,1,0.5
187602,-1,0,0,0.0
187603,-1,0,0,0.0
187604,-1,2,1,1.5
187605,-1,1,0,0.5
187606,-1,0,0,0.0
187607,-1,0,0,0.0
187608,-1,0,0,0.0
187609,-1,0,0,0.0
187610,-1,0,0,0.0
187611,-1,0,0,0.0
187612,-1,0,0,0.0
187613,-1,2,2,2.0
187614,-1,0,2,1.0
187615,-1,0,0,0.0
187616,-1,0,0,0.0
187617,-1,0,0,0.0
187618,-1,1,0,0.5
187619,-1,1,1,1.0
187620,-1,1,1,1.0
187621,-1,1,1,1.0
187622,-1,1,1,1.0
187623,-1,1,1,1.0
187624,-1,1,1,1.0
187625,-1,2,2,2.0
187626,-1,2,2,2.0
187627,-1,1,1,1.0
187628,-1,1,1,1.0
187629,-1,2,2,2.0
187630,-1,2,1,1.5
187631,-1,1,1,1.0
187632,-1,1,1,1.0
187633,-1,1,1,1.0
187634,-1,1,1,1.0
187635,-1,2,2,2.0
187636,-1,2,2,2.0
187637,-1,2,2,2.0
187638,-1,2,2,2.0
187639,-1,3,2,2.5
187640,-1,1,2,1.5
187641,-1,2,2,2.0
187642,-1,2,2,2.0
187643,-1,2,2,2.0
187644,-1,2,2,2.0
187645,-1,2,2,2.0
187646,-1,0,0,0.0
187647,-1,0,0,0.0
187648,-1,1,0,0.5
187649,-1,0,0,0.0
187650,-1,0,0,0.0
187651,-1,3,3,3.0
187652,-1,3,3,3.0
187653,-1,4,4,4.0
187654,-1,4,4,4.0
187655,-1,4,4,4.0
187656,-1,4,4,4.0
187657,-1,3,3,3.0
187658,-1,1,3,2.0
187659,-1,3,3,3.0
187660,-1,3,3,3.0
187661,-1,1,2,1.5
187662,-1,3,3,3.0
187663,-1,2,3,2.5
187664,-1,3,3,3.0
187665,-1,4,4,4.0
187666,-1,4,4,4.0
187667,-1,3,3,3.0
187668,-1,3,3,3.0
187669,-1,4,2,3.0
187670,-1,0,0,0.0
187671,-1,1,0,0.5
187672,-1,0,0,0.0
187673,-1,0,0,0.0
187674,-1,2,2,2.0
187675,-1,0,2,1.0
187676,-1,0,2,1.0
187677,-1,0,0,0.0
187678,-1,2,1,1.5
187679,-1,2,0,1.0
187680,-1,2,0,1.0
187681,-1,2,0,1.0
187682,-1,0,1,0.5
187683,-1,0,0,0.0
187684,-1,0,1,0.5
187685,-1,0,1,0.5
187686,-1,0,2,1.0
187687,-1,1,1,1.0
187688,-1,1,2,1.5
187689,-1,1,1,1.0
187690,-1,2,2,2.0
187691,-1,2,1,1.5
187692,-1,1,1,1.0
187693,-1,0,2,1.0
187694,-1,1,2,1.5
187695,-1,0,2,1.0
187696,-1,0,2,1.0
187697,-1,1,1,1.0
187698,-1,3,3,3.0
187699,-1,4,3,3.5
187700,-1,4,3,3.5
187701,-1,3,3,3.0
187702,-1,0,1,0.5
187703,-1,0,1,0.5
187704,-1,1,1,1.0
187705,-1,0,1,0.5
187706,-1,0,1,0.5
187707,-1,1,1,1.0
187708,-1,0,1,0.5
187709,-1,2,2,2.0
187710,-1,2,2,2.0
187711,-1,2,2,2.0
187712,-1,1,3,2.0
187713,-1,2,3,2.5
187714,-1,1,1,1.0
187715,-1,1,1,1.0
187716,-1,0,1,0.5
187717,-1,2,2,2.0
187718,-1,1,1,1.0
187719,-1,1,3,2.0
187720,-1,3,3,3.0
187721,-1,3,3,3.0
187722,-1,3,3,3.0
187723,-1,2,2,2.0
187724,-1,2,2,2.0
187725,-1,2,2,2.0
187726,-1,3,3,3.0
187727,-1,4,4,4.0
187728,-1,1,1,1.0
187729,-1,1,1,1.0
187730,-1,1,3,2.0
187731,-1,3,3,3.0
187732,-1,3,3,3.0
187733,-1,4,4,4.0
187734,-1,4,4,4.0
187735,-1,4,4,4.0
187736,-1,2,1,1.5
187737,-1,4,4,4.0
187738,-1,4,4,4.0
187739,-1,4,4,4.0
187740,-1,4,4,4.0
187741,-1,3,4,3.5
187742,-1,4,4,4.0
187743,-1,3,4,3.5
187744,-1,2,2,2.0
187745,-1,2,2,2.0
187746,-1,4,4,4.0
187747,-1,4,4,4.0
187748,-1,2,2,2.0
187749,-1,2,2,2.0
187750,-1,3,2,2.5
187751,-1,2,2,2.0
187752,-1,2,2,2.0
187753,-1,2,2,2.0
187754,-1,4,4,4.0
187755,-1,3,4,3.5
187756,-1,3,4,3.5
187757,-1,3,4,3.5
187758,-1,3,3,3.0
187759,-1,3,3,3.0
187760,-1,4,4,4.0
187761,-1,4,4,4.0
187762,-1,4,4,4.0
187763,-1,4,4,4.0
187764,-1,2,2,2.0
187765,-1,3,3,3.0
187766,-1,2,2,2.0
187767,-1,2,3,2.5
187768,-1,3,3,3.0
187769,-1,3,2,2.5
187770,-1,2,1,1.5
187771,-1,3,2,2.5
187772,-1,2,2,2.0
187773,-1,2,2,2.0
187774,-1,2,2,2.0
187775,-1,2,2,2.0
187776,-1,2,2,2.0
187777,-1,2,2,2.0
187778,-1,2,2,2.0
187779,-1,2,2,2.0
187780,-1,2,2,2.0
187781,-1,2,2,2.0
187782,-1,2,2,2.0
187783,-1,1,2,1.5
187784,-1,0,2,1.0
187785,-1,0,0,0.0
187786,-1,0,1,0.5
187787,-1,0,1,0.5
187788,-1,0,0,0.0
187789,-1,2,0,1.0
187790,-1,3,4,3.5
187791,-1,4,4,4.0
187792,-1,4,4,4.0
187793,-1,0,2,1.0
187794,-1,1,2,1.5
187795,-1,2,2,2.0
187796,-1,2,2,2.0
187797,-1,0,0,0.0
187798,-1,2,2,2.0
187799,-1,0,0,0.0
187800,-1,2,2,2.0
187801,-1,2,2,2.0
187802,-1,0,0,0.0
187803,-1,2,0,1.0
187804,-1,0,0,0.0
187805,-1,0,0,0.0
187806,-1,0,0,0.0
187807,-1,4,3,3.5
187808,-1,2,1,1.5
187809,-1,4,3,3.5
187810,-1,3,3,3.0
187811,-1,4,3,3.5
187812,-1,3,3,3.0
187813,-1,4,3,3.5
187814,-1,2,2,2.0
187815,-1,0,0,0.0
187816,-1,2,2,2.0
187817,-1,2,2,2.0
187818,-1,2,4,3.0
187819,-1,2,2,2.0
187820,-1,0,0,0.0
187821,-1,0,0,0.0
187822,-1,0,0,0.0
187823,-1,0,0,0.0
187824,-1,3,4,3.5
187825,-1,0,0,0.0
187826,-1,0,0,0.0
187827,-1,0,0,0.0
187828,-1,0,0,0.0
187829,-1,2,2,2.0
187830,-1,0,0,0.0
187831,-1,4,3,3.5
187832,-1,4,4,4.0
187833,-1,3,3,3.0
187834,-1,3,3,3.0
187835,-1,3,4,3.5
187836,-1,4,3,3.5
187837,-1,3,3,3.0
187838,-1,2,2,2.0
187839,-1,2,2,2.0
187840,-1,2,2,2.0
187841,-1,2,2,2.0
187842,-1,2,2,2.0
187843,-1,2,2,2.0
187844,-1,2,2,2.0
187845,-1,4,3,3.5
187846,-1,3,3,3.0
187847,-1,2,2,2.0
187848,-1,3,2,2.5
187849,-1,2,2,2.0
187850,-1,2,2,2.0
187851,-1,2,2,2.0
187852,-1,2,2,2.0
187853,-1,2,2,2.0
187854,-1,2,2,2.0
187855,-1,1,1,1.0
187856,-1,1,0,0.5
187857,-1,2,1,1.5
187858,-1,1,1,1.0
187859,-1,2,1,1.5
187860,-1,2,2,2.0
187861,-1,2,2,2.0
187862,-1,2,2,2.0
187863,-1,0,1,0.5
187864,-1,0,1,0.5
187865,-1,2,2,2.0
187866,-1,0,1,0.5
187867,-1,2,2,2.0
187868,-1,0,0,0.0
187869,-1,2,2,2.0
187870,-1,2,2,2.0
187871,-1,4,2,3.0
187872,-1,2,2,2.0
187873,-1,2,2,2.0
187874,-1,2,2,2.0
187875,-1,2,2,2.0
187876,-1,2,2,2.0
187877,-1,2,2,2.0
187878,-1,2,2,2.0
187879,-1,2,2,2.0
187880,-1,0,0,0.0
187881,-1,3,3,3.0
187882,-1,3,3,3.0
187883,-1,3,3,3.0
187884,-1,4,4,4.0
187885,-1,2,2,2.0
187886,-1,2,2,2.0
187887,-1,1,1,1.0
187888,-1,1,1,1.0
187889,-1,1,1,1.0
187890,-1,1,1,1.0
187891,-1,1,1,1.0
187892,-1,0,0,0.0
187893,-1,1,1,1.0
187894,-1,3,2,2.5
187895,-1,3,3,3.0
187896,-1,3,4,3.5
187897,-1,3,2,2.5
187898,-1,3,2,2.5
187899,-1,3,2,2.5
187900,-1,2,2,2.0
187901,-1,2,2,2.0
187902,-1,1,1,1.0
187903,-1,1,1,1.0
187904,-1,1,1,1.0
187905,-1,2,2,2.0
187906,-1,1,1,1.0
187907,-1,1,1,1.0
187908,-1,1,1,1.0
187909,-1,2,3,2.5
187910,-1,2,2,2.0
187911,-1,2,2,2.0
187912,-1,2,2,2.0
187913,-1,0,1,0.5
187914,-1,0,0,0.0
187915,-1,0,1,0.5
187916,-1,0,1,0.5
187917,-1,0,1,0.5
187918,-1,4,4,4.0
187919,-1,1,0,0.5
187920,-1,1,0,0.5
187921,-1,2,0,1.0
187922,-1,2,1,1.5
187923,-1,2,2,2.0
187924,-1,4,3,3.5
187925,-1,3,4,3.5
187926,-1,4,4,4.0
187927,-1,2,2,2.0
187928,-1,2,2,2.0
187929,-1,2,2,2.0
187930,-1,2,2,2.0
187931,-1,2,3,2.5
187932,-1,2,2,2.0
187933,-1,2,2,2.0
187934,-1,4,4,4.0
187935,-1,3,4,3.5
187936,-1,3,4,3.5
187937,-1,3,3,3.0
187938,-1,3,3,3.0
187939,-1,2,2,2.0
187940,-1,2,3,2.5
187941,-1,2,2,2.0
187942,-1,3,3,3.0
187943,-1,3,3,3.0
187944,-1,3,2,2.5
187945,-1,2,2,2.0
187946,-1,2,2,2.0
187947,-1,2,2,2.0
187948,-1,2,2,2.0
187949,-1,2,2,2.0
187950,-1,2,2,2.0
187951,-1,2,2,2.0
187952,-1,2,2,2.0
187953,-1,2,2,2.0
187954,-1,2,2,2.0
187955,-1,2,2,2.0
187956,-1,2,2,2.0
187957,-1,2,2,2.0
187958,-1,0,0,0.0
187959,-1,0,0,0.0
187960,-1,2,2,2.0
187961,-1,0,3,1.5
187962,-1,0,0,0.0
187963,-1,0,0,0.0
187964,-1,0,0,0.0
187965,-1,0,0,0.0
187966,-1,0,0,0.0
187967,-1,0,3,1.5
187968,-1,2,2,2.0
187969,-1,3,2,2.5
187970,-1,3,4,3.5
187971,-1,3,4,3.5
187972,-1,2,2,2.0
187973,-1,3,4,3.5
187974,-1,2,2,2.0
187975,-1,2,2,2.0
187976,-1,2,3,2.5
187977,-1,2,2,2.0
187978,-1,2,1,1.5
187979,-1,2,1,1.5
187980,-1,1,1,1.0
187981,-1,2,2,2.0
187982,-1,2,2,2.0
187983,-1,0,2,1.0
187984,-1,1,2,1.5
187985,-1,1,2,1.5
187986,-1,1,2,1.5
187987,-1,2,2,2.0
187988,-1,1,2,1.5
187989,-1,1,2,1.5
187990,-1,2,2,2.0
187991,-1,2,2,2.0
187992,-1,2,1,1.5
187993,-1,2,2,2.0
187994,-1,2,2,2.0
187995,-1,2,2,2.0
187996,-1,2,2,2.0
187997,-1,1,2,1.5
187998,-1,1,2,1.5
187999,-1,1,0,0.5
188000,-1,0,0,0.0
188001,-1,2,2,2.0
188002,-1,2,2,2.0
188003,-1,2,2,2.0
188004,-1,2,1,1.5
188005,-1,2,2,2.0
188006,-1,2,2,2.0
188007,-1,2,2,2.0
188008,-1,2,2,2.0
188009,-1,2,2,2.0
188010,-1,3,4,3.5
188011,-1,3,4,3.5
188012,-1,4,4,4.0
188013,-1,2,2,2.0
188014,-1,2,2,2.0
188015,-1,2,2,2.0
188016,-1,0,1,0.5
188017,-1,0,1,0.5
188018,-1,1,1,1.0
188019,-1,0,1,0.5
188020,-1,1,1,1.0
188021,-1,2,2,2.0
188022,-1,2,2,2.0
188023,-1,1,2,1.5
188024,-1,0,1,0.5
188025,-1,1,2,1.5
188026,-1,2,2,2.0
188027,-1,2,2,2.0
188028,-1,1,1,1.0
188029,-1,1,2,1.5
188030,-1,1,1,1.0
188031,-1,0,2,1.0
188032,-1,1,2,1.5
188033,-1,1,2,1.5
188034,-1,0,0,0.0
188035,-1,2,2,2.0
188036,-1,2,2,2.0
188037,-1,0,2,1.0
188038,-1,0,1,0.5
188039,-1,2,2,2.0
188040,-1,2,0,1.0
188041,-1,1,4,2.5
188042,-1,1,3,2.0
188043,-1,1,3,2.0
188044,-1,0,0,0.0
188045,-1,1,0,0.5
188046,-1,1,3,2.0
188047,-1,0,3,1.5
188048,-1,0,0,0.0
188049,-1,0,0,0.0
188050,-1,0,0,0.0
188051,-1,0,0,0.0
188052,-1,2,0,1.0
188053,-1,0,0,0.0
188054,-1,1,0,0.5
188055,-1,0,0,0.0
188056,-1,0,0,0.0
188057,-1,3,2,2.5
188058,-1,2,2,2.0
188059,-1,0,0,0.0
188060,-1,0,0,0.0
188061,-1,2,2,2.0
188062,-1,2,2,2.0
188063,-1,2,2,2.0
188064,-1,2,2,2.0
188065,-1,2,2,2.0
188066,-1,3,4,3.5
188067,-1,4,4,4.0
188068,-1,4,2,3.0
188069,-1,0,0,0.0
188070,-1,0,0,0.0
188071,-1,3,4,3.5
188072,-1,2,4,3.0
188073,-1,2,4,3.0
188074,-1,3,4,3.5
188075,-1,2,2,2.0
188076,-1,2,2,2.0
188077,-1,2,2,2.0
188078,-1,2,2,2.0
188079,-1,2,1,1.5
188080,-1,2,2,2.0
188081,-1,2,1,1.5
188082,-1,2,2,2.0
188083,-1,2,1,1.5
188084,-1,2,2,2.0
188085,-1,2,2,2.0
188086,-1,2,2,2.0
188087,-1,2,2,2.0
188088,-1,2,2,2.0
188089,-1,2,2,2.0
188090,-1,4,4,4.0
188091,-1,4,4,4.0
188092,-1,4,4,4.0
188093,-1,4,4,4.0
188094,-1,4,3,3.5
188095,-1,4,4,4.0
188096,-1,4,4,4.0
188097,-1,3,4,3.5
188098,-1,4,4,4.0
188099,-1,3,2,2.5
188100,-1,4,4,4.0
188101,-1,3,4,3.5
188102,-1,2,2,2.0
188103,-1,2,4,3.0
188104,-1,3,4,3.5
188105,-1,3,3,3.0
188106,-1,3,3,3.0
188107,-1,3,3,3.0
188108,-1,3,3,3.0
188109,-1,2,2,2.0
188110,-1,4,4,4.0
188111,-1,4,3,3.5
188112,-1,4,4,4.0
188113,-1,4,4,4.0
188114,-1,4,4,4.0
188115,-1,4,3,3.5
188116,-1,3,2,2.5
188117,-1,4,4,4.0
188118,-1,4,4,4.0
188119,-1,4,4,4.0
188120,-1,4,4,4.0
188121,-1,4,4,4.0
188122,-1,4,4,4.0
188123,-1,2,2,2.0
188124,-1,2,2,2.0
188125,-1,4,4,4.0
188126,-1,4,4,4.0
188127,-1,4,4,4.0
188128,-1,4,4,4.0
188129,-1,4,4,4.0
188130,-1,4,4,4.0
188131,-1,3,4,3.5
188132,-1,4,4,4.0
188133,-1,3,3,3.0
188134,-1,3,3,3.0
188135,-1,3,3,3.0
188136,-1,3,3,3.0
188137,-1,2,2,2.0
188138,-1,2,2,2.0
188139,-1,2,2,2.0
188140,-1,1,1,1.0
188141,-1,1,1,1.0
188142,-1,1,1,1.0
188143,-1,1,1,1.0
188144,-1,1,1,1.0
188145,-1,1,1,1.0
188146,-1,1,1,1.0
188147,-1,2,0,1.0
188148,-1,2,2,2.0
188149,-1,2,2,2.0
188150,-1,2,2,2.0
188151,-1,3,1,2.0
188152,-1,3,2,2.5
188153,-1,3,4,3.5
188154,-1,3,4,3.5
188155,-1,3,4,3.5
188156,-1,2,2,2.0
188157,-1,2,2,2.0
188158,-1,1,1,1.0
188159,-1,1,1,1.0
188160,-1,4,3,3.5
188161,-1,4,4,4.0
188162,-1,4,4,4.0
188163,-1,4,4,4.0
188164,-1,4,4,4.0
188165,-1,4,4,4.0
188166,-1,4,3,3.5
188167,-1,4,4,4.0
188168,-1,4,4,4.0
188169,-1,2,3,2.5
188170,-1,1,1,1.0
188171,-1,0,1,0.5
188172,-1,2,2,2.0
188173,-1,3,2,2.5
188174,-1,4,4,4.0
188175,-1,4,4,4.0
188176,-1,3,3,3.0
188177,-1,2,2,2.0
188178,-1,0,0,0.0
188179,-1,1,1,1.0
188180,-1,4,2,3.0
188181,-1,1,2,1.5
188182,-1,0,0,0.0
188183,-1,0,0,0.0
188184,-1,0,0,0.0
188185,-1,0,0,0.0
188186,-1,0,0,0.0
188187,-1,0,1,0.5
188188,-1,2,2,2.0
188189,-1,2,2,2.0
188190,-1,0,0,0.0
188191,-1,0,0,0.0
188192,-1,0,0,0.0
188193,-1,0,0,0.0
188194,-1,0,1,0.5
188195,-1,0,1,0.5
188196,-1,0,1,0.5
188197,-1,1,1,1.0
188198,-1,2,1,1.5
188199,-1,2,2,2.0
188200,-1,1,1,1.0
188201,-1,2,2,2.0
188202,-1,1,1,1.0
188203,-1,2,2,2.0
188204,-1,2,2,2.0
188205,-1,1,1,1.0
188206,-1,1,0,0.5
188207,-1,0,0,0.0
188208,-1,0,0,0.0
188209,-1,2,2,2.0
188210,-1,2,2,2.0
188211,-1,2,2,2.0
188212,-1,2,2,2.0
188213,-1,2,2,2.0
188214,-1,2,2,2.0
188215,-1,2,2,2.0
188216,-1,2,2,2.0
188217,-1,2,2,2.0
188218,-1,2,0,1.0
188219,-1,2,0,1.0
188220,-1,4,4,4.0
188221,-1,4,4,4.0
188222,-1,4,4,4.0
188223,-1,2,2,2.0
188224,-1,2,2,2.0
188225,-1,4,4,4.0
188226,-1,4,4,4.0
188227,-1,4,4,4.0
188228,-1,4,3,3.5
188229,-1,3,4,3.5
188230,-1,3,2,2.5
188231,-1,3,4,3.5
188232,-1,4,4,4.0
188233,-1,3,4,3.5
188234,-1,0,0,0.0
188235,-1,0,0,0.0
188236,-1,0,0,0.0
188237,-1,4,4,4.0
188238,-1,1,2,1.5
188239,-1,1,2,1.5
188240,-1,2,1,1.5
188241,-1,1,2,1.5
188242,-1,3,3,3.0
188243,-1,2,1,1.5
188244,-1,2,1,1.5
188245,-1,2,2,2.0
188246,-1,2,2,2.0
188247,-1,2,2,2.0
188248,-1,2,2,2.0
188249,-1,4,4,4.0
188250,-1,4,4,4.0
188251,-1,3,2,2.5
188252,-1,4,2,3.0
188253,-1,3,2,2.5
188254,-1,3,2,2.5
188255,-1,3,2,2.5
188256,-1,3,4,3.5
188257,-1,3,2,2.5
188258,-1,3,2,2.5
188259,-1,3,2,2.5
188260,-1,2,2,2.0
188261,-1,2,2,2.0
188262,-1,2,2,2.0
188263,-1,2,2,2.0
188264,-1,2,2,2.0
188265,-1,2,2,2.0
188266,-1,4,4,4.0
188267,-1,3,4,3.5
188268,-1,3,3,3.0
188269,-1,3,3,3.0
188270,-1,3,3,3.0
188271,-1,3,3,3.0
188272,-1,2,2,2.0
188273,-1,2,2,2.0
188274,-1,2,2,2.0
188275,-1,4,3,3.5
188276,-1,4,3,3.5
188277,-1,3,4,3.5
188278,-1,3,3,3.0
188279,-1,4,3,3.5
188280,-1,4,3,3.5
188281,-1,3,3,3.0
188282,-1,2,2,2.0
188283,-1,2,2,2.0
188284,-1,2,2,2.0
188285,-1,2,2,2.0
188286,-1,2,2,2.0
188287,-1,2,2,2.0
188288,-1,2,2,2.0
188289,-1,2,2,2.0
188290,-1,3,4,3.5
188291,-1,3,2,2.5
188292,-1,2,4,3.0
188293,-1,3,3,3.0
188294,-1,4,4,4.0
188295,-1,4,4,4.0
188296,-1,4,3,3.5
188297,-1,4,4,4.0
188298,-1,4,4,4.0
188299,-1,3,4,3.5
188300,-1,2,2,2.0
188301,-1,4,4,4.0
188302,-1,3,4,3.5
188303,-1,4,4,4.0
188304,-1,4,4,4.0
188305,-1,4,3,3.5
188306,-1,3,4,3.5
188307,-1,3,3,3.0
188308,-1,3,3,3.0
188309,-1,0,0,0.0
188310,-1,0,0,0.0
188311,-1,0,0,0.0
188312,-1,2,3,2.5
188313,-1,4,4,4.0
188314,-1,2,2,2.0
188315,-1,2,2,2.0
188316,-1,2,1,1.5
188317,-1,2,2,2.0
188318,-1,2,2,2.0
188319,-1,4,4,4.0
188320,-1,4,4,4.0
188321,-1,4,4,4.0
188322,-1,4,4,4.0
188323,-1,4,4,4.0
188324,-1,4,4,4.0
188325,-1,3,4,3.5
188326,-1,2,2,2.0
188327,-1,2,2,2.0
188328,-1,2,2,2.0
188329,-1,2,2,2.0
188330,-1,1,2,1.5
188331,-1,0,2,1.0
188332,-1,0,1,0.5
188333,-1,1,1,1.0
188334,-1,2,2,2.0
188335,-1,2,2,2.0
188336,-1,0,1,0.5
188337,-1,2,2,2.0
188338,-1,1,1,1.0
188339,-1,0,1,0.5
188340,-1,0,1,0.5
188341,-1,0,1,0.5
188342,-1,2,2,2.0
188343,-1,0,0,0.0
188344,-1,0,0,0.0
188345,-1,0,0,0.0
188346,-1,0,0,0.0
188347,-1,0,0,0.0
188348,-1,0,0,0.0
188349,-1,0,0,0.0
188350,-1,1,1,1.0
188351,-1,1,1,1.0
188352,-1,2,2,2.0
188353,-1,1,1,1.0
188354,-1,1,1,1.0
188355,-1,1,1,1.0
188356,-1,1,1,1.0
188357,-1,1,1,1.0
188358,-1,2,2,2.0
188359,-1,2,2,2.0
188360,-1,1,1,1.0
188361,-1,2,1,1.5
188362,-1,2,2,2.0
188363,-1,1,1,1.0
188364,-1,4,4,4.0
188365,-1,1,1,1.0
188366,-1,1,1,1.0
188367,-1,1,1,1.0
188368,-1,3,1,2.0
188369,-1,1,0,0.5
188370,-1,1,0,0.5
188371,-1,0,0,0.0
188372,-1,0,0,0.0
188373,-1,2,2,2.0
188374,-1,2,2,2.0
188375,-1,2,2,2.0
188376,-1,2,2,2.0
188377,-1,2,2,2.0
188378,-1,1,0,0.5
188379,-1,1,0,0.5
188380,-1,2,1,1.5
188381,-1,1,0,0.5
188382,-1,1,0,0.5
188383,-1,0,0,0.0
188384,-1,3,0,1.5
188385,-1,3,3,3.0
188386,-1,3,3,3.0
188387,-1,2,1,1.5
188388,-1,3,2,2.5
188389,-1,3,1,2.0
188390,-1,3,2,2.5
188391,-1,2,2,2.0
188392,-1,2,2,2.0
188393,-1,3,3,3.0
188394,-1,2,2,2.0
188395,-1,2,2,2.0
188396,-1,2,2,2.0
188397,-1,2,2,2.0
188398,-1,2,2,2.0
188399,-1,2,2,2.0
188400,-1,2,2,2.0
188401,-1,1,0,0.5
188402,-1,2,2,2.0
188403,-1,2,2,2.0
188404,-1,2,1,1.5
188405,-1,2,2,2.0
188406,-1,2,2,2.0
188407,-1,2,2,2.0
188408,-1,2,2,2.0
188409,-1,0,0,0.0
188410,-1,1,0,0.5
188411,-1,1,1,1.0
188412,-1,2,2,2.0
188413,-1,0,1,0.5
188414,-1,0,0,0.0
188415,-1,2,0,1.0
188416,-1,1,1,1.0
188417,-1,1,1,1.0
188418,-1,3,1,2.0
188419,-1,3,1,2.0
188420,-1,3,1,2.0
188421,-1,3,1,2.0
188422,-1,3,1,2.0
188423,-1,2,2,2.0
188424,-1,3,2,2.5
188425,-1,3,2,2.5
188426,-1,0,0,0.0
188427,-1,0,0,0.0
188428,-1,0,0,0.0
188429,-1,1,0,0.5
188430,-1,0,1,0.5
188431,-1,2,1,1.5
188432,-1,1,1,1.0
188433,-1,2,2,2.0
188434,-1,2,2,2.0
188435,-1,2,2,2.0
188436,-1,1,1,1.0
188437,-1,1,1,1.0
188438,-1,1,1,1.0
188439,-1,4,4,4.0
188440,-1,2,2,2.0
188441,-1,0,0,0.0
188442,-1,0,0,0.0
188443,-1,0,0,0.0
188444,-1,4,4,4.0
188445,-1,4,4,4.0
188446,-1,4,4,4.0
188447,-1,4,3,3.5
188448,-1,4,4,4.0
188449,-1,4,4,4.0
188450,-1,4,4,4.0
188451,-1,2,2,2.0
188452,-1,2,2,2.0
188453,-1,2,1,1.5
188454,-1,4,4,4.0
188455,-1,4,4,4.0
188456,-1,3,3,3.0
188457,-1,2,2,2.0
188458,-1,1,1,1.0
188459,-1,1,2,1.5
188460,-1,0,2,1.0
188461,-1,0,2,1.0
188462,-1,3,3,3.0
188463,-1,2,2,2.0
188464,-1,2,2,2.0
188465,-1,2,2,2.0
188466,-1,2,2,2.0
188467,-1,2,2,2.0
188468,-1,2,2,2.0
188469,-1,2,2,2.0
188470,-1,2,2,2.0
188471,-1,3,2,2.5
188472,-1,2,2,2.0
188473,-1,2,2,2.0
188474,-1,2,2,2.0
188475,-1,3,2,2.5
188476,-1,3,3,3.0
188477,-1,2,2,2.0
188478,-1,2,2,2.0
188479,-1,0,1,0.5
188480,-1,0,0,0.0
188481,-1,1,0,0.5
188482,-1,2,1,1.5
188483,-1,1,1,1.0
188484,-1,2,2,2.0
188485,-1,2,1,1.5
188486,-1,2,0,1.0
188487,-1,2,2,2.0
188488,-1,0,0,0.0
188489,-1,1,1,1.0
188490,-1,1,1,1.0
188491,-1,1,0,0.5
188492,-1,2,2,2.0
188493,-1,2,2,2.0
188494,-1,2,2,2.0
188495,-1,2,2,2.0
188496,-1,1,1,1.0
188497,-1,1,1,1.0
188498,-1,0,1,0.5
188499,-1,0,1,0.5
188500,-1,1,1,1.0
188501,-1,4,3,3.5
188502,-1,3,3,3.0
188503,-1,3,3,3.0
188504,-1,3,3,3.0
188505,-1,2,2,2.0
188506,-1,4,4,4.0
188507,-1,4,4,4.0
188508,-1,3,3,3.0
188509,-1,3,2,2.5
188510,-1,2,2,2.0
188511,-1,2,2,2.0
188512,-1,4,3,3.5
188513,-1,4,4,4.0
188514,-1,3,3,3.0
188515,-1,0,0,0.0
188516,-1,0,0,0.0
188517,-1,0,1,0.5
188518,-1,0,1,0.5
188519,-1,0,1,0.5
188520,-1,0,1,0.5
188521,-1,0,0,0.0
188522,-1,0,0,0.0
188523,-1,0,0,0.0
188524,-1,0,0,0.0
188525,-1,2,2,2.0
188526,-1,2,2,2.0
188527,-1,0,0,0.0
188528,-1,1,1,1.0
188529,-1,1,1,1.0
188530,-1,1,1,1.0
188531,-1,1,1,1.0
188532,-1,1,1,1.0
188533,-1,0,1,0.5
188534,-1,2,2,2.0
188535,-1,0,0,0.0
188536,-1,0,0,0.0
188537,-1,0,0,0.0
188538,-1,0,0,0.0
188539,-1,0,0,0.0
188540,-1,0,0,0.0
188541,-1,2,2,2.0
188542,-1,3,3,3.0
188543,-1,0,0,0.0
188544,-1,0,0,0.0
188545,-1,3,2,2.5
188546,-1,0,0,0.0
188547,-1,1,0,0.5
188548,-1,0,0,0.0
188549,-1,1,0,0.5
188550,-1,2,2,2.0
188551,-1,1,0,0.5
188552,-1,2,2,2.0
188553,-1,0,0,0.0
188554,-1,0,0,0.0
188555,-1,0,0,0.0
188556,-1,0,0,0.0
188557,-1,0,0,0.0
188558,-1,0,0,0.0
188559,-1,2,1,1.5
188560,-1,0,0,0.0
188561,-1,2,2,2.0
188562,-1,2,2,2.0
188563,-1,2,2,2.0
188564,-1,2,2,2.0
188565,-1,2,2,2.0
